subId,lat,locationPrivate,locName,obsDt,sciName,howMany,locId,obsValid,speciesCode,obsReviewed,lng,comName
S19296228,48.7865375,False,Pacific Rim National Park--Keeha Beach,2014-07-14 09:30,Calidris mauri,2,L1225451,True,wessan,False,-125.1723433,Western Sandpiper
S19121167,40.874162,False,Horse Mountain--summit,2014-07-15 20:45,Calidris mauri,2,L694062,True,wessan,False,-123.7323403,Western Sandpiper
S19113554,43.9564796,False,Siuslaw River--South Jetty-Dog Pond,2014-07-15 18:32,Calidris mauri,1,L742895,True,wessan,False,-124.137429,Western Sandpiper
S19113908,47.2928603,False,Dick Gilmur Memorial Shoreline Public Access,2014-07-15 19:15,Calidris mauri,1,L1259313,True,wessan,False,-122.4119599,Western Sandpiper
S19568510,55.9853233,True,Port Moller,2014-07-15 07:05,Calidris mauri,150,L3020561,True,wessan,False,-160.5775452,Western Sandpiper
S19183372,49.0699049,False,Delta—Boundary Bay 96-88 St. (mansion),2014-07-15 19:37,Calidris mauri,170,L341182,True,wessan,False,-122.9679319,Western Sandpiper
S19123333,33.6427729,False,Lake Elsinore--south levee and back basin,2014-07-16 19:30,Calidris mauri,8,L1743855,True,wessan,False,-117.3317176,Western Sandpiper
S19123088,46.0068525,False,Necanicum Estuary Natural History Park,2014-07-16 18:45,Calidris mauri,200,L2344471,True,wessan,False,-123.9182328,Western Sandpiper
S20202390,48.9800492,False,Semiahmoo Spit,2014-07-16 19:30,Calidris mauri,200,L199273,True,wessan,False,-122.7883112,Western Sandpiper
S19128372,59.6130805,False,Homer Spit,2014-07-16 20:27,Calidris mauri,8,L292324,True,wessan,False,-151.4467049,Western Sandpiper
S19135635,49.305843,False,North Vancouver--Maplewood Flats Conservation Area,2014-07-16 19:00,Calidris mauri,5,L164543,True,wessan,False,-123.00034,Western Sandpiper
S19132296,35.7793855,False,Evaporation Ponds (KER Co.),2014-07-17 20:00,Calidris mauri,,L713565,True,wessan,False,-119.6435165,Western Sandpiper
S19136357,44.6158891,False,Yaquina River--SW Jetty Way,2014-07-17 11:10,Calidris mauri,35,L491609,True,wessan,False,-124.0618658,Western Sandpiper
S19131035,47.8085287,False,Edmonds Marsh,2014-07-17 19:00,Calidris mauri,1,L374380,True,wessan,False,-122.3864508,Western Sandpiper
S19131340,58.3996429,False,Gustavus--Forelands Preserve (Salmon River),2014-07-17 17:15,Calidris mauri,15,L782141,True,wessan,False,-135.7380581,Western Sandpiper
S19174660,49.8969566,False,Oyster Bay,2014-07-17 08:07,Calidris mauri,8,L600669,True,wessan,False,-125.1516151,Western Sandpiper
S19141684,40.857361,False,Arcata Marsh and Wildlife Sanctuary,2014-07-18 19:30,Calidris mauri,50,L189487,True,wessan,False,-124.094612,Western Sandpiper
S19148442,45.2491806,False,Ladd Marsh WMA--Peach Rd.,2014-07-18 18:30,Calidris mauri,10,L948401,True,wessan,False,-117.9520941,Western Sandpiper
S19142559,46.7880721,False,Grayland Beach State Park,2014-07-18 21:54,Calidris mauri,2000,L682593,True,wessan,False,-124.0941381,Western Sandpiper
S19141287,59.635823,False,Homer Spit--Mud Bay,2014-07-18 18:59,Calidris mauri,5,L251458,True,wessan,False,-151.4965296,Western Sandpiper
S19138016,49.2213299,False,Iona Island (General),2014-07-18 11:45,Calidris mauri,90,L261851,True,wessan,False,-123.2110997,Western Sandpiper
S19156661,38.142204,False,Napa-Sonoma Marshes WA--Napa River Units - Pond 1,2014-07-19 21:27,Calidris mauri,,L777215,True,wessan,False,-122.3490097,Western Sandpiper
S19154265,46.2265811,False,Fort Stevens SP--Parking Area D,2014-07-19 15:59,Calidris mauri,1000,L1303189,True,wessan,False,-123.9901543,Western Sandpiper
S19183738,48.9950387,False,Blaine Marine Park,2014-07-19 19:18,Calidris mauri,111,L272612,True,wessan,False,-122.7580957,Western Sandpiper
S19510971,70.396448,True,Alaska--Chipp South,2014-07-19 11:25,Calidris mauri,1,L1531292,True,wessan,False,-155.405313,Western Sandpiper
S19161468,49.4383849,False,ts’uḵw’um (Wilson Creek) Estuary,2014-07-19 18:20,Calidris mauri,9,L2313567,True,wessan,False,-123.7127495,Western Sandpiper
S19169023,37.9654989,False,West County Wastewater District--Sewage Ponds (Richmond WTP),2014-07-20 19:47,Calidris mauri,115,L848605,True,wessan,False,-122.3760438,Western Sandpiper
S19310794,44.1390787,False,Tumalo Reservoir,2014-07-20 16:10,Calidris mauri,3,L1659794,True,wessan,False,-121.4178951,Western Sandpiper
S19167181,47.8085287,False,Edmonds Marsh,2014-07-20 18:45,Calidris mauri,1,L374380,True,wessan,False,-122.3864508,Western Sandpiper
S19166797,60.5380674,False,Cordova--Odiak Slough,2014-07-20 17:10,Calidris mauri,20,L1630505,True,wessan,False,-145.7622361,Western Sandpiper
S19171195,48.6431178,False,SḰŦÁMEN / Sidney Spit (Gulf Islands National Park Reserve),2014-07-20 17:00,Calidris mauri,60,L351673,True,wessan,False,-123.3323135,Western Sandpiper
S19183194,40.80005,True,Eureka Waterfront--pilings on Marina Way,2014-07-21 20:20,Calidris mauri,500,L784859,True,wessan,False,-124.18291,Western Sandpiper
S19183545,44.3352,True,Redmond Sewage Ponds,2014-07-21 19:20,Calidris mauri,15,L2993400,True,wessan,False,-121.21927,Western Sandpiper
S19183454,48.9950387,False,Blaine Marine Park,2014-07-21 19:21,Calidris mauri,219,L272612,True,wessan,False,-122.7580957,Western Sandpiper
S19529706,55.34185,True,Ketchikan,2014-07-21 07:48,Calidris mauri,3,L191946,True,wessan,False,-131.64769,Western Sandpiper
S19183282,48.4128809,False,Victoria--Ogden Point Breakwater,2014-07-21 19:00,Calidris mauri,1,L385215,True,wessan,False,-123.3912739,Western Sandpiper
S19194101,34.1767221,False,Sepulveda Basin--East of Woodley Ave,2014-07-22 18:27,Calidris mauri,3,L194688,True,wessan,False,-118.4737308,Western Sandpiper
S19217596,44.3352042,False,Redmond Sewage Ponds (closed for construction),2014-07-22 20:00,Calidris mauri,114,L1637039,True,wessan,False,-121.2192706,Western Sandpiper
S19193029,47.9941723,False,Discovery Bay,2014-07-22 18:00,Calidris mauri,1,L808110,True,wessan,False,-122.8819084,Western Sandpiper
S19203435,60.5351637,False,Kenai Flats--Sea Catch Dr. & Cannery Rd.,2014-07-22 11:00,Calidris mauri,2,L1339539,True,wessan,False,-151.2629414,Western Sandpiper
S19193589,49.9356176,False,Kelowna--Robert Lake,2014-07-22 18:00,Calidris mauri,1,L265165,True,wessan,False,-119.4089035,Western Sandpiper
S19206095,38.5483668,False,Yolo Bypass Wildlife Area--Auto Tour Route,2014-07-23 19:15,Calidris mauri,,L2498310,True,wessan,False,-121.6266346,Western Sandpiper
S19203002,42.1433778,False,Emigrant Lake,2014-07-23 18:15,Calidris mauri,2,L389848,True,wessan,False,-122.6209306,Western Sandpiper
S19203050,48.2320943,False,Leque Island--Eide Rd.,2014-07-23 18:45,Calidris mauri,80,L1667064,True,wessan,False,-122.3829746,Western Sandpiper
S19207769,57.17012,False,St. Paul Island,2014-07-23 15:30,Calidris mauri,1,L261146,True,wessan,False,-170.296751,Western Sandpiper
S25105891,53.9498227,False,Shelley sludge lagoons,2014-07-23 17:15,Calidris mauri,,L449479,True,wessan,False,-122.6276779,Western Sandpiper
S19212480,33.1099483,True,Salton Sea,2014-07-24 19:20,Calidris mauri,,L2998377,True,wessan,False,-115.6854343,Western Sandpiper
S19211793,44.5185755,False,Philomath Sewage Ponds (restricted access),2014-07-24 18:47,Calidris mauri,2,L493044,True,wessan,False,-123.3444586,Western Sandpiper
S19364461,48.2320943,False,Leque Island--Eide Rd.,2014-07-24 17:30,Calidris mauri,15,L1667064,True,wessan,False,-122.3829746,Western Sandpiper
S19254796,64.493702,False,Nome--East End Park,2014-07-24 18:00,Calidris mauri,1,L1667663,True,wessan,False,-165.3742526,Western Sandpiper
S19259895,49.2188889,False,Iona Island Inner Ponds (NOW CLOSED TO PUBLIC),2014-07-24 18:53,Calidris mauri,100,L339172,True,wessan,False,-123.2055556,Western Sandpiper
S19220359,34.1767221,False,Sepulveda Basin--East of Woodley Ave,2014-07-25 19:12,Calidris mauri,3,L194688,True,wessan,False,-118.4737308,Western Sandpiper
S19220514,45.3811203,False,Tualatin River NWR,2014-07-25 22:05,Calidris mauri,2,L580373,True,wessan,False,-122.8353667,Western Sandpiper
S19223375,47.5597558,False,Lake Sammamish SP,2014-07-25 18:30,Calidris mauri,5,L321969,True,wessan,False,-122.0549817,Western Sandpiper
S19420103,59.275646,True,"US-AK-Aleknagik - 59.2756x-158.5992 - Jul 25, 2014, 2:04 PM",2014-07-25 18:06,Calidris mauri,2,L3031987,True,wessan,False,-158.599205,Western Sandpiper
S19220161,49.0699049,False,Delta—Boundary Bay 96-88 St. (mansion),2014-07-25 18:40,Calidris mauri,110,L341182,True,wessan,False,-122.9679319,Western Sandpiper
S19231585,36.8151691,False,"Moss Landing--Jetty Road, north jetty & State Beach",2014-07-26 19:30,Calidris mauri,20,L256021,True,wessan,False,-121.7900355,Western Sandpiper
S19312442,42.950819,False,Summer Lake Wildlife Area,2014-07-26 19:40,Calidris mauri,,L444656,True,wessan,False,-120.7639503,Western Sandpiper
S19241869,48.2320943,False,Leque Island--Eide Rd.,2014-07-26 18:30,Calidris mauri,12,L1667064,True,wessan,False,-122.3829746,Western Sandpiper
S19522705,55.9853233,True,Port Moller,2014-07-26 06:40,Calidris mauri,10,L3020561,True,wessan,False,-160.5775452,Western Sandpiper
S19230546,49.0699049,False,Delta—Boundary Bay 96-88 St. (mansion),2014-07-26 18:11,Calidris mauri,80,L341182,True,wessan,False,-122.9679319,Western Sandpiper
S19242435,39.0223512,False,Kelsey Creek mouth,2014-07-27 19:35,Calidris mauri,40,L822569,True,wessan,False,-122.8145742,Western Sandpiper
S19250735,44.3352042,False,Redmond Sewage Ponds (closed for construction),2014-07-27 18:00,Calidris mauri,3,L1637039,True,wessan,False,-121.2192706,Western Sandpiper
S19241744,48.2320943,False,Leque Island--Eide Rd.,2014-07-27 18:00,Calidris mauri,11,L1667064,True,wessan,False,-122.3829746,Western Sandpiper
S19237511,58.3495957,False,Mendenhall Wetlands SGR--E of river mouth,2014-07-27 10:28,Calidris mauri,20,L516847,True,wessan,False,-134.5714474,Western Sandpiper
S19242123,49.0730526,False,Delta—Boundary Bay - 96th to 104th Sts.,2014-07-27 17:55,Calidris mauri,80,L340159,True,wessan,False,-122.9484991,Western Sandpiper
S19255104,38.0401149,False,Shell Pond,2014-07-28 17:30,Calidris mauri,30,L2040298,True,wessan,False,-121.95292,Western Sandpiper
S19252424,44.3352042,False,Redmond Sewage Ponds (closed for construction),2014-07-28 18:00,Calidris mauri,21,L1637039,True,wessan,False,-121.2192706,Western Sandpiper
S19262582,48.0069047,False,South View Park,2014-07-28 15:25,Calidris mauri,50,L295008,True,wessan,False,-122.2144161,Western Sandpiper
S19260579,64.4720541,False,Nome-Council Rd.--Safety Sound Bridge,2014-07-28 22:00,Calidris mauri,20,L1206739,True,wessan,False,-164.746685,Western Sandpiper
S19254117,49.2213299,False,Iona Island (General),2014-07-28 18:55,Calidris mauri,1,L261851,True,wessan,False,-123.2110997,Western Sandpiper
S19263611,36.8151691,False,"Moss Landing--Jetty Road, north jetty & State Beach",2014-07-29 17:30,Calidris mauri,30,L256021,True,wessan,False,-121.7900355,Western Sandpiper
S19270421,44.5767586,False,Yaquina Bay Rd.--Eight Mile Marsh,2014-07-29 15:26,Calidris mauri,19,L2233158,True,wessan,False,-123.968482,Western Sandpiper
S19495958,46.893277,False,Bottle Beach,2014-07-29 18:10,Calidris mauri,6,L268372,True,wessan,False,-124.0468136,Western Sandpiper
S19504932,55.9853233,True,Port Moller,2014-07-29 21:15,Calidris mauri,1000,L3020561,True,wessan,True,-160.5775452,Western Sandpiper
S19270837,49.0767445,False,Delta—Boundary Bay - 104th St.,2014-07-29 18:00,Calidris mauri,2,L340154,True,wessan,False,-122.9350166,Western Sandpiper
S19280210,39.0223512,False,Kelsey Creek mouth,2014-07-30 17:00,Calidris mauri,10,L822569,True,wessan,False,-122.8145742,Western Sandpiper
S19282264,42.1409414,True,Emigrant Lake - cemetery area,2014-07-30 19:00,Calidris mauri,14,L2594354,True,wessan,False,-122.5959313,Western Sandpiper
S19282229,46.9963543,False,Potholes Reservoir--Perch Point,2014-07-30 19:30,Calidris mauri,8,L219772,True,wessan,False,-119.2738223,Western Sandpiper
S19306632,64.5585058,False,Nome-Council Rd.--Solomon,2014-07-30 14:00,Calidris mauri,5,L927270,True,wessan,False,-164.4438634,Western Sandpiper
S19282236,49.0659373,False,Delta—Boundary Bay,2014-07-30 17:45,Calidris mauri,2200,L339316,True,wessan,False,-122.9678249,Western Sandpiper
S19292542,32.7568803,False,San Diego River mudflats (including Robb Field & north side),2014-07-31 19:00,Calidris mauri,6,L506275,True,wessan,False,-117.2401432,Western Sandpiper
S19292207,44.3352042,False,Redmond Sewage Ponds (closed for construction),2014-07-31 19:00,Calidris mauri,15,L1637039,True,wessan,False,-121.2192706,Western Sandpiper
S19292565,47.8085287,False,Edmonds Marsh,2014-07-31 18:30,Calidris mauri,1,L374380,True,wessan,False,-122.3864508,Western Sandpiper
S19293040,49.0699049,False,Delta—Boundary Bay 96-88 St. (mansion),2014-07-31 18:00,Calidris mauri,2000,L341182,True,wessan,False,-122.9679319,Western Sandpiper
S19302186,33.6637274,False,"IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine",2014-08-01 18:37,Calidris mauri,14,L109339,True,wessan,False,-117.8426814,Western Sandpiper
S19312560,42.4336881,False,White City Lagoons (Kirtland Rd. Ponds),2014-08-01 19:30,Calidris mauri,8,L463228,True,wessan,False,-122.9128075,Western Sandpiper
S19328433,46.7687403,False,Midway Beach,2014-08-01 17:00,Calidris mauri,15,L302836,True,wessan,False,-124.0938386,Western Sandpiper
S19307544,64.5585058,False,Nome-Council Rd.--Solomon,2014-08-01 19:00,Calidris mauri,15,L927270,True,wessan,False,-164.4438634,Western Sandpiper
S19303375,49.0699049,False,Delta—Boundary Bay 96-88 St. (mansion),2014-08-01 19:45,Calidris mauri,400,L341182,True,wessan,False,-122.9679319,Western Sandpiper
S19313123,40.857361,False,Arcata Marsh and Wildlife Sanctuary,2014-08-02 19:23,Calidris mauri,2,L189487,True,wessan,False,-124.094612,Western Sandpiper
S19312227,44.3352042,False,Redmond Sewage Ponds (closed for construction),2014-08-02 18:00,Calidris mauri,18,L1637039,True,wessan,False,-121.2192706,Western Sandpiper
S19312774,45.7990694,False,Ridgefield NWR--River 'S' Unit,2014-08-02 18:24,Calidris mauri,36,L592967,True,wessan,False,-122.7490082,Western Sandpiper
S19328346,64.5087963,True,Nome pond at by-pass rd and nome beltz rd,2014-08-02 14:09,Calidris mauri,1,L906326,True,wessan,False,-165.4187393,Western Sandpiper
S19313027,49.06564,False,Delta--Brunswick Point,2014-08-02 18:10,Calidris mauri,870,L348443,True,wessan,False,-123.15415,Western Sandpiper
S19355360,37.8054779,False,Middle Harbor Shoreline Park,2014-08-03 18:30,Calidris mauri,12,L774817,True,wessan,False,-122.3259401,Western Sandpiper
S19324164,45.5217439,False,Bayocean Spit--bay (east) side,2014-08-03 19:37,Calidris mauri,50,L285627,True,wessan,False,-123.9484406,Western Sandpiper
S19332701,46.893277,False,Bottle Beach,2014-08-03 17:45,Calidris mauri,600,L268372,True,wessan,False,-124.0468136,Western Sandpiper
S19328415,64.5087963,True,Nome pond at by-pass rd and nome beltz rd,2014-08-03 13:28,Calidris mauri,1,L906326,True,wessan,False,-165.4187393,Western Sandpiper
S19347592,52.8142449,False,Valemount--Starratt Wildlife Sanctuary (Cranberry Marsh),2014-08-03 17:00,Calidris mauri,5,L1152240,True,wessan,False,-119.2622995,Western Sandpiper
S19335864,33.6637274,False,"IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine",2014-08-04 19:15,Calidris mauri,50,L109339,True,wessan,False,-117.8426814,Western Sandpiper
S19339624,42.1433778,False,Emigrant Lake,2014-08-04 18:45,Calidris mauri,26,L389848,True,wessan,False,-122.6209306,Western Sandpiper
S19337270,46.7687403,False,Midway Beach,2014-08-04 16:17,Calidris mauri,10,L302836,True,wessan,False,-124.0938386,Western Sandpiper
S19747858,64.5104327,False,Nome--Cemetery Pond,2014-08-04 13:00,Calidris mauri,2,L1575491,True,wessan,False,-165.4193311,Western Sandpiper
S19336472,49.4383849,False,ts’uḵw’um (Wilson Creek) Estuary,2014-08-04 19:55,Calidris mauri,4,L2313567,True,wessan,False,-123.7127495,Western Sandpiper
S19347315,40.857361,False,Arcata Marsh and Wildlife Sanctuary,2014-08-05 19:00,Calidris mauri,50,L189487,True,wessan,False,-124.094612,Western Sandpiper
S19347664,42.1433778,False,Emigrant Lake,2014-08-05 18:15,Calidris mauri,2,L389848,True,wessan,False,-122.6209306,Western Sandpiper
S19363553,47.6042768,False,Schel-chelb Estuary,2014-08-05 18:00,Calidris mauri,5,L758978,True,wessan,False,-122.5516963,Western Sandpiper
S19351821,58.3435898,True,Mendenhall Wetlands Trail,2014-08-05 13:15,Calidris mauri,1,L1620601,True,wessan,False,-134.6090841,Western Sandpiper
S19345582,49.4383849,False,ts’uḵw’um (Wilson Creek) Estuary,2014-08-05 16:35,Calidris mauri,3,L2313567,True,wessan,False,-123.7127495,Western Sandpiper
S19358033,37.2681846,False,"Pescadero Marsh and Natural Preserve--(North pond,lagoon and marsh trails east of Hwy 1)",2014-08-06 19:15,Calidris mauri,51,L459755,True,wessan,False,-122.4079944,Western Sandpiper
S19358051,44.6063572,False,South Beach SP,2014-08-06 19:20,Calidris mauri,,L856260,True,wessan,False,-124.0631104,Western Sandpiper
S19363265,48.1797008,True,Warm Beach - Beach Drive,2014-08-06 17:00,Calidris mauri,200,L1641658,True,wessan,False,-122.3589196,Western Sandpiper
S19366517,60.5369896,True,Kenai Riverbank behind Cannery,2014-08-06 20:40,Calidris mauri,5,L2163204,True,wessan,False,-151.255796,Western Sandpiper
S19359287,49.4383849,False,ts’uḵw’um (Wilson Creek) Estuary,2014-08-06 17:05,Calidris mauri,1,L2313567,True,wessan,False,-123.7127495,Western Sandpiper
S19422358,33.6637274,False,"IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine",2014-08-07 19:30,Calidris mauri,30,L109339,True,wessan,False,-117.8426814,Western Sandpiper
S19365858,45.598966,False,Vanport Wetlands,2014-08-07 17:44,Calidris mauri,,L714063,True,wessan,False,-122.6880813,Western Sandpiper
S19365690,47.6042768,False,Schel-chelb Estuary,2014-08-07 19:15,Calidris mauri,8,L758978,True,wessan,False,-122.5516963,Western Sandpiper
S19366506,60.3859137,False,Kasilof--Kasilof River Mouth,2014-08-07 11:45,Calidris mauri,30,L1067145,True,wessan,False,-151.302166,Western Sandpiper
S19366311,49.0719551,False,Delta—Boundary Bay - 96th St.,2014-08-07 19:00,Calidris mauri,8,L340461,True,wessan,False,-122.9572321,Western Sandpiper
S19375637,38.551789,False,Yolo Bypass Wildlife Area,2014-08-08 18:45,Calidris mauri,20,L443535,True,wessan,False,-121.6208018,Western Sandpiper
S19374656,45.4755854,False,Willamette Park and Boat Ramp,2014-08-08 18:25,Calidris mauri,1,L794759,True,wessan,False,-122.6685762,Western Sandpiper
S19375263,45.6899963,True,Rock Creek mouth,2014-08-08 16:43,Calidris mauri,2,L2981934,True,wessan,False,-121.8893597,Western Sandpiper
